path,source_status,subsystem,include_or_exclude,reason,target_commit,validation
dropin-main/src/app/Actions.json/route.ts,tracked_modified,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/src/app/api/supply/route.ts,tracked_modified,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/src/app/globals.css,tracked_modified,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/src/app/layout.tsx,tracked_modified,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/src/app/page.tsx,tracked_modified,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/src/components/earth-globe.tsx,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/src/lib/dropin-domain.ts,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
dropin-main/tsconfig.json,tracked_modified,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/.cargo/config.toml,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/.DS_Store,untracked,X generated-artifact,exclude,OS or tool-generated cache,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/.gitignore,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/Cargo.lock,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/Cargo.toml,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/build.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/Cargo.toml,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/kernels/fno_adjoint_hip.cpp,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/kernels/fno_metal.metal,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/kernels/fno_predict_module.hip,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/src/adjoint.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/src/backend.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/src/fno.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/src/hip_backend.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/src/kernels.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/src/lib.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/src/metal_backend.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/src/pde.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/src/pipeline.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/src/queue.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/src/rls.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/src/singularity.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-compute/tests/compute_contract.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-network/Cargo.toml,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-network/src/ahin.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-network/src/lib.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-network/src/physics_challenge.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-network/src/spatial_kademlia.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-render/Cargo.toml,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-render/src/lib.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-runtime/Cargo.toml,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-runtime/src/bin/gaia-edge-bench.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-runtime/src/bin/gaia-node.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-runtime/src/ffi.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-runtime/src/lib.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-runtime/src/python.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-storage/Cargo.toml,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-storage/include/gaia_storage_abi.h,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-storage/src/abi.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-storage/src/chunk.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-storage/src/lib.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-storage/src/mmap.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-storage/src/tensorstore_ffi.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-storage/src/zfp.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-storage/tests/alignment.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-topology/Cargo.toml,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-topology/src/lib.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/crates/gaia-topology/src/locality.rs,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/data/gaia-node/resource-fold/fold-20260522T182050Z.json,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/dist/apple-silicon-metal-aarch64-apple-darwin.tar.gz,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/dist/apple-silicon-metal-aarch64-apple-darwin/edge-deployment.md,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/dist/apple-silicon-metal-aarch64-apple-darwin/gaia_nexus_abi.h,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/dist/apple-silicon-metal-aarch64-apple-darwin/gaia-edge-bench,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/dist/apple-silicon-metal-aarch64-apple-darwin/gaia-node,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/docs/architecture.md,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/docs/c-abi.md,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/docs/edge-deployment.md,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/include/gaia_nexus_abi.h,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/Makefile,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/README.md,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/rust-toolchain.toml,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/scripts/bench-edge-node.sh,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/scripts/bootstrap-workspace.sh,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
gaia-nexus/scripts/check-build-flags.sh,untracked,X outside-intended-root,exclude,outside the intended dropin-earth integration root,EXCLUDED,path_and_boundary_reviewed
